model_name,batch_size,input_shape,total_parameters,trainable_parameters,model_size_mb,device,execution_time_ms,execution_time_std,timing_cv,peak_memory_mb,gpu_name,tflops_fp32,memory_bandwidth_gbps,sm_count,weight_memory_mb,activation_memory_mb,gpu_utilization_percent,memory_utilization_percent,memory_used_mb,memory_total_mb,flops,compute_memory_ratio,memory_read_write_ratio,num_conv_layers,num_fc_layers,num_bn_layers,avg_conv_kernel_size,max_conv_channels,total_conv_params,max_fc_size,total_fc_params,model_depth
regnet_y_800mf,16,"(3, 224, 224)",6432512,6432512.0,24.65453338623047,cuda,28.452351570129395,9.014289886050449,0.3168205574683412,1951.37255859375,RTX Baseline,12.74,360.0,28.0,24.5380859375,1926.83447265625,93.0,29.0,6051.5390625,6144.0,1713350560.0,66.58948168305011,0.5,75,1,47,1.4,784,5617080,1000,785000,303
regnet_y_800mf,32,"(3, 224, 224)",6432512,6432512.0,24.65453338623047,cuda,66.00755310058594,49.168654682870496,0.7448943700003499,2095.31005859375,RTX Baseline,12.74,360.0,28.0,24.5380859375,2070.77197265625,98.0,34.0,6119.77734375,6144.0,1713350560.0,66.58948168305011,0.5,75,1,47,1.4,784,5617080,1000,785000,303
regnet_y_800mf,64,"(3, 224, 224)",6432512,6432512.0,24.65453338623047,cuda,152.90726470947266,48.36893045307857,0.31632853118303,2383.18505859375,RTX Baseline,12.74,360.0,28.0,24.5380859375,2358.64697265625,99.0,30.0,6025.5859375,6144.0,1713350560.0,66.58948168305011,0.5,75,1,47,1.4,784,5617080,1000,785000,303
regnet_y_800mf,1,"(3, 224, 224)",6432512,6432512.0,24.65453338623047,cuda,12.725759983062744,2.0277450311880094,0.1593417629852739,1822.22705078125,RTX Baseline,12.74,360.0,28.0,24.5380859375,1797.68896484375,40.0,2.0,2290.43359375,6144.0,1713350560.0,66.58948168305011,0.5,75,1,47,1.4,784,5617080,1000,785000,303
regnet_y_800mf,1,"(3, 224, 224)",6432512,6432512.0,24.65453338623047,cuda,7.160703897476196,0.984849134213052,0.1375352406936738,1816.3623046875,RTX Baseline,12.74,360.0,28.0,24.5380859375,1791.82421875,99.0,39.0,6012.74609375,6144.0,1713350560.0,66.58948168305011,0.5,75,1,47,1.4,784,5617080,1000,785000,303
regnet_y_800mf,2,"(3, 224, 224)",6432512,6432512.0,24.65453338623047,cuda,7.924639940261841,2.059884919986081,0.2599341970429114,1825.3583984375,RTX Baseline,12.74,360.0,28.0,24.5380859375,1800.8203125,35.0,7.0,6012.74609375,6144.0,1713350560.0,66.58948168305011,0.5,75,1,47,1.4,784,5617080,1000,785000,303
regnet_y_800mf,4,"(3, 224, 224)",6432512,6432512.0,24.65453338623047,cuda,7.456768035888672,0.6123135838232189,0.0821151443620212,1843.3505859375,RTX Baseline,12.74,360.0,28.0,24.5380859375,1818.8125,35.0,7.0,6012.74609375,6144.0,1713350560.0,66.58948168305011,0.5,75,1,47,1.4,784,5617080,1000,785000,303
regnet_y_800mf,8,"(3, 224, 224)",6432512,6432512.0,24.65453338623047,cuda,10.224575996398926,0.8521429644904053,0.0833426212203993,1879.3349609375,RTX Baseline,12.74,360.0,28.0,24.5380859375,1854.796875,64.0,24.0,6012.74609375,6144.0,1713350560.0,66.58948168305011,0.5,75,1,47,1.4,784,5617080,1000,785000,303
regnet_y_800mf,16,"(3, 224, 224)",6432512,6432512.0,24.65453338623047,cuda,19.004928588867188,0.3215871334400981,0.016921249239082,1951.3037109375,RTX Baseline,12.74,360.0,28.0,24.5380859375,1926.765625,95.0,49.0,6012.74609375,6144.0,1713350560.0,66.58948168305011,0.5,75,1,47,1.4,784,5617080,1000,785000,303
regnet_y_800mf,32,"(3, 224, 224)",6432512,6432512.0,24.65453338623047,cuda,47.2862720489502,5.2344824068472535,0.1106977179617348,2095.2412109375,RTX Baseline,12.74,360.0,28.0,24.5380859375,2070.703125,98.0,42.0,6023.68359375,6144.0,1713350560.0,66.58948168305011,0.5,75,1,47,1.4,784,5617080,1000,785000,303
regnet_y_800mf,64,"(3, 224, 224)",6432512,6432512.0,24.65453338623047,cuda,91.9336929321289,0.5139825439468527,0.0055907962309391,2383.1162109375,RTX Baseline,12.74,360.0,28.0,24.5380859375,2358.578125,99.0,43.0,6033.80859375,6144.0,1713350560.0,66.58948168305011,0.5,75,1,47,1.4,784,5617080,1000,785000,303
regnet_y_800mf,128,"(3, 224, 224)",6432512,6432512.0,24.65453338623047,cuda,183.2750015258789,0.6642976508407454,0.0036245949818929,2958.8662109375,RTX Baseline,12.74,360.0,28.0,24.5380859375,2934.328125,99.0,43.0,6033.80859375,6144.0,1713350560.0,66.58948168305011,0.5,75,1,47,1.4,784,5617080,1000,785000,303
regnet_y_8gf,1,"(3, 224, 224)",39381472,39381472.0,150.55889892578125,cuda,257.3132781982422,13.20096660187427,0.0513030912911246,6067.7607421875,RTX Baseline,12.74,360.0,28.0,150.2283935546875,5917.5323486328125,100.0,1.0,6079.71484375,6144.0,17113364352.0,108.63842489178668,0.5,90,1,56,1.4,2016,37277944,1000,2017000,363
regnet_y_8gf,1,"(3, 224, 224)",39381472,39381472.0,150.55889892578125,cuda,66.0079345703125,1.1669567632498343,0.0176790376918868,5998.81494140625,RTX Baseline,12.74,360.0,28.0,150.2283935546875,5848.5865478515625,98.0,4.0,6036.07421875,6144.0,17113364352.0,108.63842489178668,0.5,90,1,56,1.4,2016,37277944,1000,2017000,363
regnet_y_8gf,2,"(3, 224, 224)",39381472,39381472.0,150.55889892578125,cuda,284.9863739013672,4.36439763720205,0.0153144081151656,6030.39697265625,RTX Baseline,12.74,360.0,28.0,150.2283935546875,5880.1685791015625,99.0,3.0,6036.29296875,6144.0,17113364352.0,108.63842489178668,0.5,90,1,56,1.4,2016,37277944,1000,2017000,363
regnet_y_8gf,4,"(3, 224, 224)",39381472,39381472.0,150.55889892578125,cuda,1033.35107421875,4.821810699749267,0.0046661883071927,6093.56103515625,RTX Baseline,12.74,360.0,28.0,150.2283935546875,5943.3326416015625,100.0,1.0,6036.29296875,6144.0,17113364352.0,108.63842489178668,0.5,90,1,56,1.4,2016,37277944,1000,2017000,363
regnet_y_8gf,8,"(3, 224, 224)",39381472,39381472.0,150.55889892578125,cuda,2477.1666259765625,7.534755812127988,0.0030416830798188,6219.88916015625,RTX Baseline,12.74,360.0,28.0,150.2283935546875,6069.6607666015625,100.0,1.0,6032.73046875,6144.0,17113364352.0,108.63842489178668,0.5,90,1,56,1.4,2016,37277944,1000,2017000,363
regnet_y_8gf,16,"(3, 224, 224)",39381472,39381472.0,150.55889892578125,cuda,5299.1982421875,12.990986362613237,0.0024515003532398,6472.54541015625,RTX Baseline,12.74,360.0,28.0,150.2283935546875,6322.3170166015625,100.0,1.0,6032.73046875,6144.0,17113364352.0,108.63842489178668,0.5,90,1,56,1.4,2016,37277944,1000,2017000,363
regnet_y_8gf,32,"(3, 224, 224)",39381472,39381472.0,150.55889892578125,cuda,3936.6490478515625,6.886709537986786,0.0017493836647042,6805.9267578125,RTX Baseline,12.74,360.0,28.0,150.2283935546875,6655.6983642578125,100.0,2.0,6032.73046875,6144.0,17113364352.0,108.63842489178668,0.5,90,1,56,1.4,2016,37277944,1000,2017000,363
regnet_y_8gf,64,"(3, 224, 224)",39381472,39381472.0,150.55889892578125,cuda,8676.396484375,11.44186593465706,0.0013187347944807,7645.0517578125,RTX Baseline,12.74,360.0,28.0,150.2283935546875,7494.823364257812,100.0,1.0,6030.36328125,6144.0,17113364352.0,108.63842489178668,0.5,90,1,56,1.4,2016,37277944,1000,2017000,363
regnet_y_8gf,128,"(3, 224, 224)",39381472,39381472.0,150.55889892578125,cuda,19118.7685546875,13.059483692017192,0.0006830713837379,9323.3017578125,RTX Baseline,12.74,360.0,28.0,150.2283935546875,9173.073364257812,100.0,1.0,6032.640625,6144.0,17113364352.0,108.63842489178668,0.5,90,1,56,1.4,2016,37277944,1000,2017000,363
resnet101,1,"(3, 224, 224)",44549160,44549160.0,170.34420776367188,cuda,13.911040306091309,1.2309814134614745,0.0884895296316529,3930.49609375,RTX Baseline,12.74,360.0,28.0,169.94155883789062,3760.554534912109,79.0,17.0,4427.71484375,6144.0,15732871168.0,88.28938170775835,0.5,104,1,104,1.6923076923076923,2048,42394816,1000,2049000,286
resnet101,1,"(3, 224, 224)",44549160,44549160.0,170.34420776367188,cuda,78.18854522705078,0.5682979264773542,0.0072683015756312,3900.01708984375,RTX Baseline,12.74,360.0,28.0,169.94155883789062,3730.0755310058594,100.0,3.0,6050.18359375,6144.0,15732871168.0,88.28938170775835,0.5,104,1,104,1.6923076923076923,2048,42394816,1000,2049000,286
resnet101,2,"(3, 224, 224)",44549160,44549160.0,170.34420776367188,cuda,112.1974868774414,0.7659088970803255,0.0068264354076855,3909.7451171875,RTX Baseline,12.74,360.0,28.0,169.94155883789062,3739.8035583496094,100.0,4.0,6050.18359375,6144.0,15732871168.0,88.28938170775835,0.5,104,1,104,1.6923076923076923,2048,42394816,1000,2049000,286
resnet101,4,"(3, 224, 224)",44549160,44549160.0,170.34420776367188,cuda,145.3505096435547,1.0749993029166958,0.007395910104103,3930.7998046875,RTX Baseline,12.74,360.0,28.0,169.94155883789062,3760.8582458496094,100.0,6.0,6050.18359375,6144.0,15732871168.0,88.28938170775835,0.5,104,1,104,1.6923076923076923,2048,42394816,1000,2049000,286
resnet101,8,"(3, 224, 224)",44549160,44549160.0,170.34420776367188,cuda,148.3299789428711,0.962050463444666,0.00648588013222,3972.9091796875,RTX Baseline,12.74,360.0,28.0,169.94155883789062,3802.9676208496094,100.0,16.0,6050.18359375,6144.0,15732871168.0,88.28938170775835,0.5,104,1,104,1.6923076923076923,2048,42394816,1000,2049000,286
resnet101,16,"(3, 224, 224)",44549160,44549160.0,170.34420776367188,cuda,185.50322723388672,7.702463574212122,0.0415219923072236,4057.1279296875,RTX Baseline,12.74,360.0,28.0,169.94155883789062,3887.1863708496094,99.0,22.0,6041.80859375,6144.0,15732871168.0,88.28938170775835,0.5,104,1,104,1.6923076923076923,2048,42394816,1000,2049000,286
resnet101,32,"(3, 224, 224)",44549160,44549160.0,170.34420776367188,cuda,359.0348815917969,3.409123356189524,0.0094952427492992,4225.5654296875,RTX Baseline,12.74,360.0,28.0,169.94155883789062,4055.6238708496094,99.0,28.0,6041.80859375,6144.0,15732871168.0,88.28938170775835,0.5,104,1,104,1.6923076923076923,2048,42394816,1000,2049000,286
resnet101,64,"(3, 224, 224)",44549160,44549160.0,170.34420776367188,cuda,722.8968811035156,8.041227915336004,0.0111236168332194,4562.4404296875,RTX Baseline,12.74,360.0,28.0,169.94155883789062,4392.498870849609,100.0,14.0,6041.80859375,6144.0,15732871168.0,88.28938170775835,0.5,104,1,104,1.6923076923076923,2048,42394816,1000,2049000,286
resnet101,128,"(3, 224, 224)",44549160,44549160.0,170.34420776367188,cuda,1439.15673828125,9.757558610112698,0.0067800527562822,5236.1904296875,RTX Baseline,12.74,360.0,28.0,169.94155883789062,5066.248870849609,100.0,12.0,6041.80859375,6144.0,15732871168.0,88.28938170775835,0.5,104,1,104,1.6923076923076923,2048,42394816,1000,2049000,286
resnet152,1,"(3, 224, 224)",60192808,60192808.0,230.19615936279297,cuda,19.92303943634033,1.3845016259256335,0.0694924903541957,4163.96142578125,RTX Baseline,12.74,360.0,28.0,229.61734008789065,3934.34408569336,80.0,16.0,4669.71484375,6144.0,23207890944.0,96.38980019008252,0.5,155,1,155,1.6838709677419357,2048,57992384,1000,2049000,422
resnet152,1,"(3, 224, 224)",60192808,60192808.0,230.19615936279297,cuda,164.6878204345703,2.4304953917682752,0.014758197572474,4130.294921875,RTX Baseline,12.74,360.0,28.0,229.61734008789065,3900.677581787109,99.0,3.0,6051.80859375,6144.0,23207890944.0,96.38980019008252,0.5,155,1,155,1.6838709677419357,2048,57992384,1000,2049000,422
resnet152,2,"(3, 224, 224)",60192808,60192808.0,230.19615936279297,cuda,211.9382095336914,4.031713372985768,0.0190230604563347,4140.02294921875,RTX Baseline,12.74,360.0,28.0,229.61734008789065,3910.4056091308594,99.0,4.0,6040.30859375,6144.0,23207890944.0,96.38980019008252,0.5,155,1,155,1.6838709677419357,2048,57992384,1000,2049000,422
resnet152,4,"(3, 224, 224)",60192808,60192808.0,230.19615936279297,cuda,299.9746551513672,5.11012413859065,0.0170351863093068,4161.07763671875,RTX Baseline,12.74,360.0,28.0,229.61734008789065,3931.4602966308594,100.0,4.0,6046.05859375,6144.0,23207890944.0,96.38980019008252,0.5,155,1,155,1.6838709677419357,2048,57992384,1000,2049000,422
resnet152,8,"(3, 224, 224)",60192808,60192808.0,230.19615936279297,cuda,294.08203125,22.88322119759393,0.0778123746637992,4203.18701171875,RTX Baseline,12.74,360.0,28.0,229.61734008789065,3973.5696716308594,100.0,12.0,6039.96484375,6144.0,23207890944.0,96.38980019008252,0.5,155,1,155,1.6838709677419357,2048,57992384,1000,2049000,422
resnet152,16,"(3, 224, 224)",60192808,60192808.0,230.19615936279297,cuda,244.57830810546875,2.7458697424218435,0.0112269553407267,4287.40576171875,RTX Baseline,12.74,360.0,28.0,229.61734008789065,4057.7884216308594,100.0,25.0,6045.33984375,6144.0,23207890944.0,96.38980019008252,0.5,155,1,155,1.6838709677419357,2048,57992384,1000,2049000,422
resnet152,32,"(3, 224, 224)",60192808,60192808.0,230.19615936279297,cuda,477.7174987792969,6.084335663019087,0.0127362629138634,4455.84326171875,RTX Baseline,12.74,360.0,28.0,229.61734008789065,4226.225921630859,100.0,21.0,6045.27734375,6144.0,23207890944.0,96.38980019008252,0.5,155,1,155,1.6838709677419357,2048,57992384,1000,2049000,422
resnet152,64,"(3, 224, 224)",60192808,60192808.0,230.19615936279297,cuda,905.7781677246094,5.297556233069354,0.0058486243341141,4792.71826171875,RTX Baseline,12.74,360.0,28.0,229.61734008789065,4563.100921630859,100.0,19.0,6046.15234375,6144.0,23207890944.0,96.38980019008252,0.5,155,1,155,1.6838709677419357,2048,57992384,1000,2049000,422
resnet152,128,"(3, 224, 224)",60192808,60192808.0,230.19615936279297,cuda,1792.1094970703125,7.782181112673363,0.0043424696567877,5466.46826171875,RTX Baseline,12.74,360.0,28.0,229.61734008789065,5236.850921630859,100.0,14.0,6041.08984375,6144.0,23207890944.0,96.38980019008252,0.5,155,1,155,1.6838709677419357,2048,57992384,1000,2049000,422
resnet152,1,"(1, 3, 224, 224)",60192808,60192808.0,230.19615936279297,cuda,17.55353546142578,0.7164975220612364,0.0408178468454832,250.6044921875,NVIDIA GeForce RTX 3060 Laptop GPU,12.74,360.0,28.0,,,,,,,23207890944.0,96.38980019008252,0.5,155,1,155,1.6838709677419357,2048,57992384,1000,2049000,422
resnet152,2,"(2, 3, 224, 224)",60192808,60192808.0,230.19615936279297,cuda,18.095104217529297,1.4803307211604473,0.0818083556394444,261.65283203125,NVIDIA GeForce RTX 3060 Laptop GPU,12.74,360.0,28.0,,,,,,,23207890944.0,96.38980019008252,0.5,155,1,155,1.6838709677419357,2048,57992384,1000,2049000,422
resnet152,4,"(4, 3, 224, 224)",60192808,60192808.0,230.19615936279297,cuda,23.09529685974121,0.2817733181638821,0.0122004631451634,281.38720703125,NVIDIA GeForce RTX 3060 Laptop GPU,12.74,360.0,28.0,,,,,,,23207890944.0,96.38980019008252,0.5,155,1,155,1.6838709677419357,2048,57992384,1000,2049000,422
resnet152,8,"(8, 3, 224, 224)",60192808,60192808.0,230.19615936279297,cuda,41.70751953125,0.2585111323097662,0.0061981900437898,323.49658203125,NVIDIA GeForce RTX 3060 Laptop GPU,12.74,360.0,28.0,,,,,,,23207890944.0,96.38980019008252,0.5,155,1,155,1.6838709677419357,2048,57992384,1000,2049000,422
resnet152,16,"(16, 3, 224, 224)",60192808,60192808.0,230.19615936279297,cuda,80.71065521240234,0.5474770592409189,0.0067832067253096,410.93408203125,NVIDIA GeForce RTX 3060 Laptop GPU,12.74,360.0,28.0,,,,,,,23207890944.0,96.38980019008252,0.5,155,1,155,1.6838709677419357,2048,57992384,1000,2049000,422
resnet152,32,"(32, 3, 224, 224)",60192808,60192808.0,230.19615936279297,cuda,149.60195922851562,0.4304370416275576,0.0028772152707577,576.15283203125,NVIDIA GeForce RTX 3060 Laptop GPU,12.74,360.0,28.0,,,,,,,23207890944.0,96.38980019008252,0.5,155,1,155,1.6838709677419357,2048,57992384,1000,2049000,422
resnet152,64,"(64, 3, 224, 224)",60192808,60192808.0,230.19615936279297,cuda,283.6828308105469,1.3365849638951564,0.004711546906368,914.02783203125,NVIDIA GeForce RTX 3060 Laptop GPU,12.74,360.0,28.0,,,,,,,23207890944.0,96.38980019008252,0.5,155,1,155,1.6838709677419357,2048,57992384,1000,2049000,422
resnet152,128,"(128, 3, 224, 224)",60192808,60192808.0,230.19615936279297,cuda,553.44140625,1.5978475122292035,0.0028871123377917,1586.77783203125,NVIDIA GeForce RTX 3060 Laptop GPU,12.74,360.0,28.0,,,,,,,23207890944.0,96.38980019008252,0.5,155,1,155,1.6838709677419357,2048,57992384,1000,2049000,422
resnet18,1,"(3, 224, 224)",11689512,11689512.0,44.62872314453125,cuda,4.580287933349609,0.4446712026496332,0.0970836788043054,63.08935546875,RTX Baseline,12.74,360.0,28.0,44.59194946289063,18.49740600585937,12.0,19.0,1858.31640625,6144.0,3648067584.0,78.02010006919022,0.5,20,1,20,2.9,512,11166912,1000,513000,67
resnet18,2,"(3, 224, 224)",11689512,11689512.0,44.62872314453125,cuda,4.511231899261475,1.0166472456844151,0.225359118786487,66.2138671875,RTX Baseline,12.74,360.0,28.0,44.59194946289063,21.62191772460937,27.0,11.0,1850.12890625,6144.0,3648067584.0,78.02010006919022,0.5,20,1,20,2.9,512,11166912,1000,513000,67
resnet18,4,"(3, 224, 224)",11689512,11689512.0,44.62872314453125,cuda,4.571135997772217,1.5986714799506718,0.3497317691663662,79.6123046875,RTX Baseline,12.74,360.0,28.0,44.59194946289063,35.020355224609375,27.0,11.0,1864.37890625,6144.0,3648067584.0,78.02010006919022,0.5,20,1,20,2.9,512,11166912,1000,513000,67
resnet18,8,"(3, 224, 224)",11689512,11689512.0,44.62872314453125,cuda,5.211632013320923,1.0485416603760065,0.2011925741293213,107.1435546875,RTX Baseline,12.74,360.0,28.0,44.59194946289063,62.551605224609375,78.0,47.0,1918.56640625,6144.0,3648067584.0,78.02010006919022,0.5,20,1,20,2.9,512,11166912,1000,513000,67
resnet18,16,"(3, 224, 224)",11689512,11689512.0,44.62872314453125,cuda,9.938432216644289,0.3287084187194622,0.0330744740740784,162.0029296875,RTX Baseline,12.74,360.0,28.0,44.59194946289063,117.41098022460938,78.0,47.0,2009.45703125,6144.0,3648067584.0,78.02010006919022,0.5,20,1,20,2.9,512,11166912,1000,513000,67
resnet18,32,"(3, 224, 224)",11689512,11689512.0,44.62872314453125,cuda,18.735679626464844,0.4567497669062954,0.0243786068073421,267.1904296875,RTX Baseline,12.74,360.0,28.0,44.59194946289063,222.59848022460932,87.0,58.0,2206.39453125,6144.0,3648067584.0,78.02010006919022,0.5,20,1,20,2.9,512,11166912,1000,513000,67
resnet18,64,"(3, 224, 224)",11689512,11689512.0,44.62872314453125,cuda,36.17376136779785,1.5338894436257409,0.04240337154844,481.5654296875,RTX Baseline,12.74,360.0,28.0,44.59194946289063,436.9734802246094,99.0,66.0,2557.01953125,6144.0,3648067584.0,78.02010006919022,0.5,20,1,20,2.9,512,11166912,1000,513000,67
resnet18,1,"(3, 224, 224)",11689512,11689512.0,44.62872314453125,cuda,1.9019840359687803,0.4240679777758762,0.2229608501087735,63.08935546875,RTX Baseline,12.74,360.0,28.0,44.59194946289063,18.49740600585937,4.0,21.0,1545.0546875,6144.0,3648067584.0,78.02010006919022,0.5,20,1,20,2.9,512,11166912,1000,513000,67
resnet18,2,"(3, 224, 224)",11689512,11689512.0,44.62872314453125,cuda,1.9937280416488647,0.2068145218169549,0.1037325640171973,66.2138671875,RTX Baseline,12.74,360.0,28.0,44.59194946289063,21.62191772460937,4.0,21.0,1545.0546875,6144.0,3648067584.0,78.02010006919022,0.5,20,1,20,2.9,512,11166912,1000,513000,67
resnet18,4,"(3, 224, 224)",11689512,11689512.0,44.62872314453125,cuda,3.2915040254592896,0.1027082614575411,0.0312040515921913,79.6123046875,RTX Baseline,12.74,360.0,28.0,44.59194946289063,35.020355224609375,48.0,20.0,1559.0546875,6144.0,3648067584.0,78.02010006919022,0.5,20,1,20,2.9,512,11166912,1000,513000,67
resnet18,8,"(3, 224, 224)",11689512,11689512.0,44.62872314453125,cuda,5.518207788467407,0.0439574653611103,0.0079658952758197,107.1435546875,RTX Baseline,12.74,360.0,28.0,44.59194946289063,62.551605224609375,48.0,20.0,1613.0546875,6144.0,3648067584.0,78.02010006919022,0.5,20,1,20,2.9,512,11166912,1000,513000,67
resnet18,1,"(3, 224, 224)",11689512,11689512.0,44.62872314453125,cuda,2.214400053024292,0.344366452309248,0.1555123030653025,63.08935546875,RTX Baseline,12.74,360.0,28.0,44.59194946289063,18.49740600585937,13.0,4.0,1246.70703125,6144.0,3648067584.0,78.02010006919022,0.5,20,1,20,2.9,512,11166912,1000,513000,67
resnet18,2,"(3, 224, 224)",11689512,11689512.0,44.62872314453125,cuda,2.190767884254456,0.5125234608008373,0.2339469481228533,66.2138671875,RTX Baseline,12.74,360.0,28.0,44.59194946289063,21.62191772460937,13.0,4.0,1247.58203125,6144.0,3648067584.0,78.02010006919022,0.5,20,1,20,2.9,512,11166912,1000,513000,67
resnet18,4,"(3, 224, 224)",11689512,11689512.0,44.62872314453125,cuda,3.686895966529846,0.4970525412268585,0.1348159930750296,79.6123046875,RTX Baseline,12.74,360.0,28.0,44.59194946289063,35.020355224609375,13.0,4.0,1258.64453125,6144.0,3648067584.0,78.02010006919022,0.5,20,1,20,2.9,512,11166912,1000,513000,67
resnet18,8,"(3, 224, 224)",11689512,11689512.0,44.62872314453125,cuda,5.600624084472656,0.2499813997559223,0.0446345614240284,107.1435546875,RTX Baseline,12.74,360.0,28.0,44.59194946289063,62.551605224609375,77.0,41.0,1313.01953125,6144.0,3648067584.0,78.02010006919022,0.5,20,1,20,2.9,512,11166912,1000,513000,67
resnet18,16,"(3, 224, 224)",11689512,11689512.0,44.62872314453125,cuda,10.370559692382812,0.3271002965070489,0.0315412384845307,162.0029296875,RTX Baseline,12.74,360.0,28.0,44.59194946289063,117.41098022460938,77.0,41.0,1413.01953125,6144.0,3648067584.0,78.02010006919022,0.5,20,1,20,2.9,512,11166912,1000,513000,67
resnet18,32,"(3, 224, 224)",11689512,11689512.0,44.62872314453125,cuda,19.04379272460937,0.3378420685958077,0.0177402723009839,267.1904296875,RTX Baseline,12.74,360.0,28.0,44.59194946289063,222.59848022460932,99.0,64.0,1609.01953125,6144.0,3648067584.0,78.02010006919022,0.5,20,1,20,2.9,512,11166912,1000,513000,67
resnet18,64,"(3, 224, 224)",11689512,11689512.0,44.62872314453125,cuda,37.26681709289551,2.0645619831421267,0.055399471812695,481.5654296875,RTX Baseline,12.74,360.0,28.0,44.59194946289063,436.9734802246094,99.0,64.0,1994.83203125,6144.0,3648067584.0,78.02010006919022,0.5,20,1,20,2.9,512,11166912,1000,513000,67
